Date,Close_NVDA,Close_QQQ,Close_^VIX,Volume_NVDA,Close_SMH,Close_SOXX,Close_XSD,Close_^DJI,Close_^GSPC,Close_^IXIC,Volume_QQQ,Volume_SMH,Volume_SOXX,Volume_XSD,Volume_^DJI,Volume_^GSPC,Volume_^IXIC,rsi,macd,macd_diff,stoch_k,stoch_d,Month,Dayofweek,target
2014-06-02,0.37202745247765556,83.68106079101562,2.532108245207593,19.016766217178823,3.072731037096025,24.224384307861328,33.058067321777344,16743.630859375,1924.969970703125,4237.2001953125,17.23027880414019,14.799834073922264,12.846612510860464,12.010063844310778,17.868338457356618,21.643158076000795,21.212649210581052,59.35707644373183,0.003426639738158408,0.0021685779197058,83.35300870198837,87.34046496149425,6,0,0.44876936078071594
2014-06-03,0.3707144793655952,83.64437866210938,2.554899012715967,19.309444053055905,3.0845312878362656,24.451526641845703,33.228485107421875,16722.33984375,1924.239990234375,4234.080078125,16.89625016425197,15.095555397266327,12.727544397630073,10.102379394048045,18.032515147665002,21.776594805622903,21.264799117912922,57.36782318121786,0.003555596462050339,0.0018383885068894,77.80439299271856,83.93876160694418,6,1,0.4492451846599579
2014-06-04,0.3710428585894099,83.9562759399414,2.5710843401961823,18.898379694367595,3.0875606026526317,24.5606746673584,33.70187759399414,16737.529296875,1927.8800048828125,4251.64013671875,16.817140456290314,14.609679304539819,13.36389836467401,10.847412906506923,17.99862884749068,21.750711464944636,21.199555915622604,57.749016335857526,0.003653994648111735,0.0015497136307387,79.19143832635775,80.11628000702157,6,2,0.4511487782001494
2014-06-05,0.3723555035872257,84.66262817382812,2.54002597307657,19.055647817745378,3.0913845905069857,24.681625366210938,33.97646713256836,16836.109375,1940.4599609375,4296.22998046875,17.387381392109578,14.792934394120447,12.471129435740856,11.227919807721856,18.070555745069814,21.858939458020924,21.379100483141386,59.31627599959912,0.0038408007785768047,0.0013897768893126,84.30709044214076,80.43430725373902,6,3,0.4528143405914306
2014-06-06,0.3735025998179845,85.14883422851562,2.4621496236403475,18.897237858377117,3.0963939139088845,24.826160430908203,34.11375045776367,16924.279296875,1949.43994140625,4321.39990234375,16.937020535590896,14.622433199012326,12.714999467712902,10.591647316585027,18.20414035618946,21.775589829511535,21.203621944514765,60.690241642471555,0.004075787760809927,0.0013005566904353,85.98335923794325,83.1606293354806,6,4,0.4532902836799621
2014-06-09,0.3738301469329863,85.08462524414062,2.4973291383898717,19.32674335043202,3.0983905865558596,24.849767684936523,34.54930114746094,16943.099609375,1951.27001953125,4336.240234375,16.968225255314227,15.513069414923544,12.36819574669825,12.352771342460947,18.022141610811403,21.757225820581585,21.30159682697181,61.09457920860447,0.00425131667802028,0.001181454364168,83.6363625455304,84.64227074187149,6,0,0.4556696712970733
2014-06-10,0.37546604992551735,85.23143005371094,2.4840729499500287,19.198205841571557,3.1031665004701203,24.92350959777832,34.880680084228516,16945.919921875,1950.7900390625,4338.0,16.842063022340646,14.888052961036818,12.202069644200355,11.189975390433117,17.983105597415435,21.717391302620527,21.3038712230795,63.13603784999461,0.004529446842950122,0.0011686466496567,91.89181584551096,87.17051254299487,6,1,0.4616184532642364
2014-06-11,0.37954435138800063,85.21308898925781,2.533696844232807,19.399863646222133,3.1047534164432027,25.053302764892575,35.410884857177734,16843.880859375,1943.8900146484375,4331.93017578125,16.94569509376218,14.82171548291114,12.748690497913287,11.840796531639839,17.940384341386732,21.720443228328087,21.29901365879906,67.69943370214412,0.005168022090209345,0.0014482605666405,96.000008881919,90.50939575765346,6,2,0.46447378396987915
2014-06-12,0.38149598611475977,84.4425048828125,2.6071243134574336,19.636032564015615,3.1025707785548136,24.96776580810547,35.264129638671875,16734.189453125,1930.1099853515625,4297.6298828125,17.37871059754563,15.142108257204697,13.673141369675458,12.536099153001324,18.099924377552853,21.835281234966217,21.36942098625152,69.64198522803787,0.005835806246776375,0.0016957831621003,93.07696797791178,93.65626423511392,6,3,0.46494963765144354
2014-06-13,0.3818208648483956,84.69017791748047,2.5787005522288204,19.244206857729086,3.117945872143349,25.212596893310547,35.515045166015625,16775.740234375,1936.1600341796875,4310.64990234375,17.490471117131385,14.625818803018857,12.87774334868815,12.032914971806521,18.37170057223264,21.67809628129936,21.285483950749903,69.96615686957003,0.00633012983316166,0.0017544982978426,84.03352263505636,91.0368331649624,6,4,0.46352201700210577
2014-06-16,0.3808458711105105,84.76355743408203,2.6137394936844682,19.106904014474225,3.1218505979404596,25.363039016723633,35.799072265625,16781.009765625,1937.780029296875,4321.10009765625,17.042842568303193,14.410163043529547,13.542521348142413,12.248178615401173,18.17093652367795,21.796946568154098,21.239150642045306,67.63279000462558,0.006532228227827775,0.0015663204897503,77.67866434106223,84.92971831801013,6,0,0.4666153192520141
2014-06-17,0.3829572420423559,84.8094253540039,2.5695541559782002,18.87562150186591,3.1259338941499633,25.548887252807617,36.27249526977539,16808.490234375,1941.989990234375,4337.22998046875,16.81013727061096,14.623860113805888,12.708667489167874,12.919024904363686,17.967022808983312,21.812251942556447,21.318998625950474,69.96973450466945,0.006861451005152902,0.0015182043357225,89.2857981851206,83.66599505374641,6,1,0.466139405965805
2014-06-18,0.38263269168954644,85.28645324707031,2.451866766138503,19.188638511560082,3.124185951291408,25.442691802978516,36.04052734375,16906.619140625,1956.97998046875,4362.83984375,17.35687562576341,15.451123106200846,13.456119070417,12.614868865984631,18.115784704330736,21.843385182225195,21.344197100978278,69.1425946239795,0.0070037059858436435,0.0013291591493602,87.50000786626046,84.82149013081444,6,2,0.4554318487644195
2014-06-19,0.37530265986059247,85.23143005371094,2.452727741575149,19.9779660476309,3.127678870613543,25.478092193603516,35.865386962890625,16921.4609375,1959.47998046875,4359.330078125,17.464146001534697,14.95327977570022,13.715801818664945,12.716501190470801,18.2002834307719,21.805799555740567,21.33599440639831,53.74772325721454,0.006187079882995018,0.000405703402588,47.321570863193315,74.70245897152479,6,3,0.4504348933696747
2014-06-20,0.37186343792537774,85.3316650390625,2.472327899772678,19.68239779331897,3.127678870613543,25.55478858947754,35.98810577392578,16947.080078125,1962.8699951171875,4368.0400390625,17.06965703552816,15.017040681372816,13.438342777160958,11.269591961359195,19.326314899680845,22.19027345033609,21.724404941902968,48.33862985201689,0.005079949930115266,-0.0005661449931953,28.57127574369445,54.46428482438275,6,4,0.4452000260353088
2014-06-23,0.36824773830636925,85.35009765625,2.4832385544766455,19.84185950934005,3.124574535376912,25.460391998291016,35.83644485473633,16937.259765625,1962.6099853515625,4368.68017578125,16.85228405000719,14.027553525137577,14.172206201688764,10.740756721857226,17.968752777147248,21.723026014269877,21.261471192055915,43.40986871280424,0.0037379353397209458,-0.0015312716902692,19.685118672981652,31.859321759956483,6,0,0.4382995963096618
2014-06-24,0.36346157995580575,85.26728057861328,2.5748996970306925,19.435114008003946,3.1183371412199126,25.253904342651367,35.23933792114258,16818.130859375,1949.97998046875,4350.35009765625,17.279551306050756,15.476135949187652,13.93595759756457,13.744015630372484,18.2002834307719,21.851339836087796,21.42373613838249,37.92104952279661,0.0020935163333408967,-0.0025443940433838,5.755421480136866,18.003938632270998,6,1,0.4428206384181976
2014-06-25,0.3665999743656477,85.80998992919922,2.5329028601760246,19.188100173528994,3.124768938455078,25.36039924621582,35.40995788574219,16867.509765625,1959.530029296875,4379.759765625,17.306506016270397,14.90252282578864,12.983793024804003,12.773092385016758,18.11849399882584,21.85683012569826,21.26722832066588,43.00578459310508,0.0011397051544958321,-0.002799798757499,21.67834578047057,15.70629531119637,6,2,0.4368718266487121
2014-06-26,0.3624684080239269,85.85595703125,2.5360749454234384,19.364228606009302,3.1200953284115753,25.24799346923828,35.19668197631836,16846.130859375,1957.219970703125,4379.0498046875,16.931861886312436,14.67094706666562,12.420381283681547,12.141005984951518,17.968909898678607,21.74529941174201,21.164143133565887,38.533413743648566,-9.56821809312236e-05,-0.0032286723050675,4.195751936371767,10.543173065659744,6,3,0.4373477399349212
2014-06-27,0.3627995680341721,86.23310089111328,2.506341949177057,19.52864913084679,3.1232134941377936,25.280532836914062,35.310420989990234,16851.83984375,1960.9599609375,4397.93017578125,16.945677609717137,14.56039640871724,13.074644738946118,10.664316745782925,18.740515346683246,22.17969008980067,22.10075403765292,39.07924511677576,-0.0010245154030576078,-0.0033264207557494,10.000066759665676,11.95805482550268,6,4,0.4411549866199493
2014-06-30,0.3654448661400507,86.3802490234375,2.5313129983240508,19.01130782106164,3.1301941861363196,25.558603286743164,35.59476089477539,16826.599609375,1960.22998046875,4408.18017578125,16.798760297843923,14.565322058097475,12.601490784782536,11.80261302508661,18.31931226063092,21.834251262006898,21.33742933274505,43.40873448616035,-0.0014367405047247491,-0.0029913227746772,20.66696751993391,11.620928738657128,6,0,0.4461517930030822
2014-07-01,0.36890609264144775,87.32769775390625,2.4973291383898717,19.587512274711138,3.14553410194539,25.90766143798828,36.09709548950195,16956.0703125,1973.3199462890625,4458.64990234375,17.276940359051363,15.294384328271489,12.634280498992874,13.045916364133237,18.12025111218247,21.88273487766312,21.387267380415334,48.57429921413874,-0.001345243434216323,-0.0023197586751108,34.666700717353656,21.77791166565109,7,1,0.44448620080947876
2014-07-02,0.3677536879601979,87.47486877441406,2.469792986159358,19.004481704253887,3.1483843989454323,25.97570037841797,35.96440505981445,16976.240234375,1974.6199951171875,4457.72998046875,16.748159304696237,15.379197892004045,13.007627943089757,12.783250457245325,17.873191153103857,21.771103995034608,21.192944413993406,47.03318911046792,-0.0013909224037669046,-0.0018924001440404,30.00015081762864,28.444606351638743,7,2,0.448531299829483
2014-07-03,0.37055014643666917,88.02674865722656,2.426571045816045,18.734702859041015,3.157639057225011,26.138402938842773,36.296138763427734,17068.259765625,1985.43994140625,4485.93017578125,16.542820820899987,14.232245917526233,12.666029095483083,13.311331132544721,18.017213653476933,21.4154575617038,20.724994343218352,51.09159765911408,-0.0010885868625475398,-0.0012717516378724,42.465825488687045,35.71089234122312,7,3,0.4449621737003326
2014-07-07,0.3680831438517501,87.7599868774414,2.512035310988585,18.66359555736499,3.1504694000837024,25.9638671875,35.784324645996094,17024.2109375,1977.6500244140625,4451.52978515625,16.962520860661193,14.783330936292629,13.056225711649638,12.167337014705433,17.934222492900123,21.709552670610336,21.248816513624117,47.62424909730569,-0.0011236859061111745,-0.0010455116217978,32.19212178563944,34.88603269731839,7,0,0.44139298796653753
2014-07-08,0.3656099987582949,86.70220947265625,2.5634096760090963,19.217917637542413,3.1457243911231236,25.824831008911133,35.386260986328125,16906.619140625,1963.7099609375,4391.4599609375,17.519584021283393,15.14682087488238,13.172868261077815,11.790564777297387,18.136326474882296,21.917924398375334,21.521592517231788,44.38060516041744,-0.0014227432180679226,-0.001075959953196,22.06941109524758,32.24245278985803,7,1,0.4547180831432342
2014-07-09,0.37481212456021373,87.3460693359375,2.537657185017819,19.775659863769352,3.14876377635442,25.981616973876953,35.5284309387207,16985.609375,1972.8299560546875,4419.02978515625,17.21400432147569,14.61831944080246,12.855270550887722,12.544689010436022,18.021992635021913,21.773667793659897,21.27540229630639,56.33709102289204,-0.0005789951267533751,-0.0001850935461006,80.00042766346411,44.75398684811705,7,2,0.45233857631683355
2014-07-10,0.3731750685021069,87.07012176513672,2.609334239391006,19.40016409539478,3.14933285900056,25.86328887939453,35.2535514831543,16915.0703125,1964.6800537109375,4396.2001953125,17.60525973168904,15.305444179231293,13.062615496138552,11.81599602495741,18.027786307830674,21.875636878576497,21.24379621745432,54.100533057462634,-0.00010065759490061382,0.0002347252557115,75.72863326389948,59.26615734087039,7,3,0.4532902836799621
2014-07-11,0.3738301469329863,87.6312484741211,2.5710843401961823,19.06876780033617,3.1472452384711502,25.860332489013672,35.33885955810547,16943.810546875,1967.5699462890625,4415.490234375,16.789319307710272,14.53296051904238,12.759098194034383,11.629828113199304,17.926384438531027,21.710808753177,21.136202960554982,54.872202033104294,0.00035123573005844163,0.0005493482698463,85.41627404082868,80.38177832273077,7,4,0.4590010344982147
2014-07-14,0.37775197858646625,88.15550994873047,2.551006427687861,19.42364813380399,3.152927863670846,25.987529754638672,35.49050521850586,17055.419921875,1977.0999755859375,4440.419921875,16.78996817231454,15.186386920240183,13.7509731034928,11.93689170019576,17.919310295466953,21.733017767949526,21.180475471588252,59.294527145064265,0.0011562835264743113,0.001084002503439,95.49551362001723,85.54680697491516,7,0,0.46090459823608404
2014-07-15,0.3790558316878855,87.85196685791016,2.5618676938675677,19.795509629491807,3.1506588342100628,25.910627365112305,35.229862213134766,17060.6796875,1973.280029296875,4416.39013671875,17.49098813172532,15.195032286495673,12.98241371741132,11.745631152988125,18.437832812599872,21.92585969125764,21.295391619572886,60.677785765392066,0.0019249759935005373,0.0014831041381126,95.79833295423512,92.23670687169368,7,1,0.4604286849498749
2014-07-16,0.37873001245106064,88.20149993896484,2.4849066497880004,19.582981195430865,3.1612046201640207,26.21235084533691,35.5284309387207,17138.19921875,1981.5699462890625,4425.97021484375,16.908941112084165,15.234949759526105,12.63818293027894,12.073689165230697,18.529535157833056,21.944375955363103,21.445651380548668,60.12764997350175,0.002467042038292674,0.0016210895035836,81.75179462257196,91.0152137322748,7,2,0.4592388868331909
2014-07-17,0.3779149894025162,87.03334045410156,2.7434173424847415,19.598818686644808,3.1373180502297897,25.534936904907227,34.82230758666992,16976.810546875,1958.1199951171875,4363.4501953125,17.579300364024867,15.764900502644739,13.920681955740442,11.366754528799243,18.413051726864456,21.941638464672998,21.443658466883114,58.69489914332073,0.002768818439353714,0.0015389255763061,78.10198378979729,85.2173704555348,7,3,0.43877544999122614
2014-07-18,0.3637923698575257,88.41307067871094,2.5695541559782002,20.157307982303504,3.1485740647155414,25.86920738220215,35.48103332519531,17100.1796875,1978.219970703125,4432.14990234375,17.417802209004847,15.153717270592798,13.313646327368854,12.59473402514672,18.538730419612698,21.856620879258376,21.324067439474398,40.72207515246279,0.0013447966700186247,8.957738677764764e-05,10.07733934015062,56.64370591750663,7,4,0.44139298796653753
2014-07-21,0.3656099987582949,88.30269622802734,2.6253929978061894,19.310068827004148,3.152361149950362,25.94611358642578,35.72745895385742,17051.73046875,1973.6300048828125,4424.7001953125,17.20836325270352,14.315437607436357,12.781283341160998,11.289794413577894,18.028970615871625,21.683060404372252,21.166553245628194,43.12126698067233,0.00042109968027777874,-0.0006679484580509,14.634199788107244,34.271174306018395,7,0,0.4394893050193786
2014-07-22,0.3642884013928781,88.86375427246094,2.583242533221714,19.515338560659288,3.1613919509314647,26.114734649658203,36.011802673339844,17113.5390625,1983.530029296875,4456.02001953125,17.06473714323701,15.204202293085292,12.743445745927973,10.196194479235656,18.171706445430726,21.7846884155907,21.268168197622256,41.796326389435265,-0.0004597000968933396,-0.0012391540707372,8.129767125344783,10.947102084534224,7,1,0.4302093684673309
2014-07-23,0.35782084507031203,89.43405151367188,2.5273274022345453,19.51042718353765,3.141338964904055,25.517183303833008,34.609046936035156,17086.630859375,1987.010009765625,4473.7001953125,17.18099443701386,15.713999755051164,13.589112968004352,11.846543632608535,18.111979317893066,21.777480301331416,21.370269598140663,35.990916718465755,-0.001883308689124917,-0.0021315452194582,1.2986853098357902,8.020884074429281,7,2,0.4309232532978058
