Close_NVDA,High_NVDA,Low_NVDA,Open_NVDA,Volume_NVDA,Close_SMH,Close_^GSPC,Volume_SMH,Volume_^GSPC,rsi,macd,macd_diff,stoch_k,stoch_d,Month,Dayofweek,Year,Prediction_Date,Predicted_Close_Next_Day
114.04950714111328,123.68861991301428,112.26967207329028,123.49864257535764,19.835031325118877,5.411690669193761,5849.72021484375,16.11821574374689,22.448502595790284,36.08981333255329,-1.1981866269990402,-2.0820977952407036,5.71244658856547,12.606275197230737,3,0,2025,2025-03-03,114.61078952800072
115.97933197021484,119.29902637351395,110.09987541363249,110.63982667322061,19.802372783117136,5.421552161997191,5778.14990234375,16.346274583435253,22.537782714293243,38.20058799759776,-1.3990270512612106,-2.2554019290386726,17.64175432193185,18.287685994622795,3,1,2025,2025-03-04,116.16109440836703
117.28921508789062,118.26912068620358,114.49947076595478,117.56918811598004,19.46567388113712,5.439816902330783,5842.6298828125,15.732345078031045,22.388321977932684,39.657372596000066,-1.5017491153635456,-2.154944373054903,21.572157741038836,14.975452883845385,3,2,2025,2025-03-05,117.49451303358397
110.55982971191406,115.3393888375433,110.209863429875,113.51955654224739,19.58751819037953,5.397166725061158,5738.52001953125,16.029832691065465,22.365186428459047,35.08203341572866,-1.673344827063631,-2.3963002245853655,1.3801276787249308,13.531346580565206,3,3,2025,2025-03-06,110.90493034092214
112.67964172363281,113.46957000648335,107.5501084934214,111.2397716760376,19.6496061300006,5.420933133890651,5770.2001953125,16.05906736057661,22.464633360011934,37.52713773751354,-1.7526680839591304,-2.2690490684831315,14.29767091489996,12.416652111554576,3,4,2025,2025-03-07,112.82369872944432
106.97016143798828,111.83970852661247,105.45029700249104,109.88989097369002,19.719474702165304,5.373100105327995,5614.56005859375,16.078991035065492,22.58102681927347,33.83112977084188,-1.8742320523725389,-2.4119084189314353,4.222232252748153,6.63334361545768,3,0,2025,2025-03-10,107.29777416377777
108.75,112.22967568900775,104.76036144852146,106.98015850635034,19.687249968821273,5.371660766444132,5572.06982421875,15.814460468302753,22.551235080902472,35.94891854512038,-1.9308427030834252,-2.233130819152452,10.874908761301333,9.798270642983148,3,1,2025,2025-03-11,109.00918565299723
